change_mfg_employ,change_china_trade,manufacturing,college,female,foreign_born,routine,outsource,region,lon,lat
-4.621671676635742,6.619860996926994,29.703432083129883,42.118324279785156,60.514068603515625,1.7894420623779297,31.796432495117188,-0.6689049005508423,reg_escen,-83.38638081511397,35.98694499728803
-6.973611354827881,10.26074591037884,30.81561851501465,34.165863037109375,59.97771453857422,3.485156536102295,31.869707107543945,-0.38259682059288025,reg_escen,-84.19427379082525,36.02329644807089
-3.7781779766082764,6.197857644865427,29.442855834960938,26.31966209411621,46.088905334472656,0.9473637938499451,28.553956985473633,-0.8701328039169312,reg_escen,-80.10020951095605,36.6804661986312
-3.952301025390625,3.1115462273755705,17.06157112121582,49.9344482421875,62.24192428588867,2.8287320137023926,31.886117935180664,-0.22171437740325928,reg_escen,-81.28484481172266,36.2888069844731
-4.958052635192871,2.98923875997982,20.57569694519043,49.982078552246094,67.75102233886719,7.246862888336182,32.791419982910156,-0.09454771876335144,reg_satl,-81.84015286837034,34.933646526044896
-11.872350692749023,9.941081029296056,47.44295120239258,39.21281051635742,63.5037841796875,2.840799331665039,33.60790252685547,-0.17095103859901428,reg_satl,-80.68509407800464,35.07121460256929
-7.5492329597473145,4.671787603892876,29.32662010192871,48.10106658935547,68.10346984863281,6.57351541519165,34.36931228637695,0.07978744804859161,reg_satl,-82.00124205120787,35.79978022551744
-10.307384490966797,6.879608543270431,38.85166549682617,42.06133270263672,64.924530029296875,4.648800849914551,31.030902862548828,-0.33142155408859253,reg_satl,-83.41363627286493,35.037377301383486
-7.756806373596191,9.85759218165096,45.06727600097656,36.5316047668457,58.191986083984375,2.6050734519958496,30.328672409057617,-0.8167746663093567,reg_satl,-82.70077547976015,35.537819194633386
-8.56894302368164,3.617880949227492,30.595722198486328,41.90847396850586,65.07574462890625,4.2572340965271,34.35744094848633,-0.17918482422828674,reg_satl,-79.97813834878995,34.62574984289717
-11.692886352539062,4.06753070604061,37.74005889892578,42.046478271484375,64.68790435791016,3.966334104537964,35.377647399902344,-0.2176266610622406,reg_satl,-79.34475894984185,35.00900891134356
-6.343516826629639,2.403750360758171,16.212745666503906,55.51871109008789,68.33039855957031,9.5024261474609375,32.808773040771484,0.2205948531627655,reg_satl,-77.83012311349523,35.87910589254401
-7.587573528289795,2.0585854158386905,12.398194313049316,47.670387268066406,62.57814025878906,2.9178225994110107,28.941041946411133,-0.7155120968818665,reg_satl,-78.22090208005889,36.384547432149
-14.16595458984375,9.105495934095268,49.918636322021484,40.89560317993164,67.53609466552734,4.033127307891846,33.57027053833008,-0.36172106862068176,reg_satl,-77.22952121433576,35.108373126544514
-14.37856674194336,9.7608143565339,43.032657623291016,44.04325485229492,70.66960144042969,6.586563587188721,34.81964874267578,-0.10275710374116898,reg_satl,-76.50972172500681,35.66810470256135
-4.905326843261719,2.4004284061586287,22.935007095336914,45.69535446166992,58.99330520629883,3.618619918823242,28.76163673400879,-0.8984958529472351,reg_satl,-79.21991352067215,37.36493143933971
-4.451324939727783,2.17100049371585,10.621638298034668,49.01275634765625,58.531517028808594,2.6118392944335938,28.126558303833008,-0.9608919620513916,reg_satl,-76.78268428864442,37.07320929434725
-6.432387351989746,2.6871083023986997,20.486801147460938,52.674346923828125,64.68701171875,5.550856590270996,30.89230728149414,-0.6926608681678772,reg_satl,-89.03238346966381,30.742044272902984
-5.0827436447143555,16.19071396494592,30.841276168823242,44.59613037109375,59.14747619628906,3.9522178173065186,28.969209671020508,-0.8781017065048218,reg_satl,-89.3826850720936,31.327172455495568
-8.275106430053711,5.428065023293495,50.083858489990234,34.28034973144531,61.437599182128906,2.4027247428894043,33.27901840209961,-0.2047518640756607,reg_satl,-90.43749806504287,32.890303525609355
-4.720877647399902,2.886864433988199,19.252092361450195,42.034725189208984,62.51655960083008,3.510113000869751,29.643518447875977,-0.5564943552017212,reg_satl,-90.57552372945096,31.179631959227645
-6.390775203704834,5.780438433763534,26.360713958740234,47.57289123535156,58.007286071777344,7.185877323150635,29.514144897460938,-0.917094349861145,reg_satl,-91.9952221631554,31.670980848942616
-2.3951287269592285,1.6121631623029284,18.693021774291992,51.84739303588867,61.73957061767578,4.2295026779174805,27.75069236755371,-0.7967966794967651,reg_satl,-91.01816158136981,32.13269912247157
-4.52525520324707,4.6594630079547175,27.769855499267578,37.935325622558594,62.20456314086914,4.144989490509033,30.74095916748047,-0.4456349015235901,reg_satl,-90.85256028677988,29.566317800003382
-4.406369209289551,13.337788245574377,17.019651412963867,62.195796966552734,68.3068618774414,11.519283294677734,29.390031814575195,0.3382346034049988,reg_satl,-92.37973380445433,31.25431446324873
-6.687122344970703,3.929408320331496,31.160032272338867,37.182960510253906,62.247859954833984,3.262547731399536,29.48419952392578,-0.5586376786231995,reg_satl,-92.09490290961006,30.217441291633122
-3.821096181869507,3.4852147357488357,27.085784912109375,40.060279846191406,60.49993133544922,9.926286697387695,26.139497756958008,-0.7647514343261719,reg_satl,-91.33462695141827,32.75756997886835
-2.9768848419189453,2.2155441339922075,16.48735237121582,49.57883834838867,61.08113479614258,5.604750156402588,28.554851531982422,-0.9764404296875,reg_satl,-93.38137461695814,32.33560229144695
-0.9168157577514648,0.5581490441061079,8.240562438964844,55.65790557861328,63.62122344970703,6.916495323181152,30.350112915039062,-0.6814083456993103,reg_satl,-93.55443359566617,31.563808547483553
-2.361445426940918,1.304066353357904,22.098051071166992,43.01995849609375,59.56671905517578,3.1141209602355957,26.038860321044922,-0.8793991804122925,reg_satl,-91.73774414614736,33.76942322545327
-7.550586700439453,3.3482246721844233,29.509136199951172,36.58696746826172,60.77044677734375,1.7703748941421509,28.527969360351562,-0.9148526191711426,reg_satl,-92.43303361736054,34.81691903220711
-5.246242046356201,7.5960853300811015,26.947620391845703,47.72789764404297,64.92328643798828,2.769340753555298,33.19072341918945,-0.17383158206939697,reg_satl,-91.4652990728823,35.33479184467746
-3.117779493331909,1.2072555886181588,13.310877799987793,57.52717971801758,69.45854187011719,6.531373977661133,33.042869567871094,0.18543243408203125,reg_satl,-84.15887817857859,37.55577780381067
-2.5394601821899414,4.516442396719107,19.788986206054688,56.146995544433594,64.39613342285156,6.632096290588379,29.456865310668945,-0.3705960512161255,reg_satl,-83.1401376414493,37.115865444011725
-5.438200950622559,2.6075896515091914,29.522483825683594,36.04961013793945,55.99615478515625,1.7195509672164917,28.03073501586914,-1.0001717805862427,reg_satl,-84.64464562060901,36.78557652776767
-1.4234504699707031,1.053148401391876,15.209214210510254,48.71211242675781,58.218910217285156,3.916421413421631,27.561161041259766,-0.8428976535797119,reg_escen,-90.01507950056995,34.20396032088069
-4.660481929779053,6.48548319009274,38.09877395629883,38.08705520629883,54.835025787353516,1.9871152639389038,28.01460075378418,-1.116593360900879,reg_escen,-88.91227643514293,35.59418044857745
-2.2549288272857666,3.4421041811931934,17.986331939697266,52.2562370300293,58.61422348022461,2.613224506378174,29.92888069152832,-0.769757091999054,reg_escen,-88.14059263038342,35.636888627532585
-4.335507869720459,2.3533742037538934,24.73698616027832,39.55555725097656,56.37235641479492,1.697216510772705,28.845273971557617,-0.5437585115432739,reg_escen,-88.40623597301662,34.956476760727114
-3.490903615951538,9.426585587942052,27.53017807006836,41.72870635986328,54.748226165771484,1.5808992385864258,28.471553802490234,-0.685288667678833,reg_escen,-89.80141570448502,34.99466263794105
-1.472976565361023,1.649329077159304,14.020511627197266,55.041770935058594,63.42906951904297,2.0565736293792725,33.60893249511719,-0.1837170124053955,reg_escen,-86.49980911854928,36.917277284946074
-5.564837455749512,2.8915782101315153,31.06607437133789,36.903465270996094,53.27129364013672,0.9145256876945496,26.248735427856445,-1.2230165004730225,reg_escen,-87.16353688586256,35.528895223767094
-1.1054713726043701,2.4033194332548242,23.89461898803711,39.69864273071289,52.39582824707031,1.1537103652954102,29.897165298461914,-0.7960588335990906,reg_escen,-86.21661527124797,35.361315296253515
-1.88621187210083,4.427259753438477,22.044355392456055,28.775850296020508,51.17039108276367,0.9891253113746643,26.06821632385254,-1.635918140411377,reg_wscen,-87.57090631919455,36.68198392724338
-4.208691596984863,1.5721836264516145,16.318937301635742,33.858951568603516,52.68156433105469,0.9601337909698486,26.115299224853516,-1.3213257789611816,reg_escen,-86.01873137258873,34.48418152991678
-1.9255621433258057,1.9260684955231357,24.3035888671875,39.890663146972656,54.69020462036133,1.5252234935760498,28.074464797973633,-0.7627103328704834,reg_escen,-85.64136284857148,35.8183838291245
-0.8104049563407898,0.7011535687951159,8.7962064743042,50.30881118774414,60.45876693725586,6.609921932220459,32.16488265991211,-0.23559331893920898,reg_wscen,-85.41140915427663,35.10023377870244
-0.9891549944877625,0.527778827933301,12.676088333129883,29.774307250976562,51.835662841796875,2.1984071731567383,26.98517417907715,-0.9694886803627014,reg_wscen,-84.39090643897487,34.77355671328871
-0.7639836072921753,1.2091504240881943,10.498957633972168,48.825225830078125,60.551422119140625,3.587217330932617,30.37480354309082,-0.439760684967041,reg_wscen,-85.1326029076742,34.371397160944205
1.1755685806274414,0.849445205872377,8.642975807189941,37.705631256103516,55.95713424682617,2.29815936088562,26.667972564697266,-1.3498916625976562,reg_wscen,-81.61124070676628,27.692942285710412
-2.78397536277771,1.2193715576527835,14.259592056274414,41.936607360839844,55.28553009033203,3.1921017169952393,27.492645263671875,-1.287233591079712,reg_wscen,-80.70658387449356,25.66816426698162
-0.9323624968528748,1.3054023794785712,10.275213241577148,37.95404815673828,55.37375259399414,2.764824151992798,28.27696418762207,-0.8322848081588745,reg_wscen,-81.49138658520148,26.24953391913219
-1.4014403820037842,1.4112690589710806,15.51490592956543,41.309356689453125,58.87027359008789,1.7978174686431885,30.520456314086914,-0.7567650079727173,reg_wscen,-81.45247055200092,28.46795015323971
-1.8567965030670166,0.44662875710425204,13.41814136505127,28.85188102722168,53.32586669921875,1.1798127889633179,25.41292953491211,-1.007531762123108,reg_wscen,-81.82984196896129,30.42089300316722
-3.9141435623168945,4.993125390315001,34.188629150390625,40.27702331542969,59.83784103393555,2.2434396743774414,28.257810592651367,-0.9200158715248108,reg_wscen,-82.17723333365798,29.10760350074776
-2.9286959171295166,1.6346341478265458,13.746896743774414,47.827125549316406,59.28738784790039,3.1053736209869385,30.10968589782715,-0.7588077783584595,reg_wscen,-80.37647202291865,34.01120423575296
-1.3193306922912598,1.8161698864273392,22.523679733276367,38.69698715209961,52.67491149902344,1.7977612018585205,26.547813415527344,-1.1320008039474487,reg_wscen,-81.25452422877501,33.05320229275209
-0.9003068208694458,4.414096993981178,32.263885498046875,45.72765350341797,53.00709533691406,2.308076858520508,27.147748947143555,-0.9828606247901917,reg_wscen,-82.47275113140172,34.53064195610804
-2.147446870803833,5.575372668794714,46.47500991821289,33.545257568359375,54.6030158996582,3.2322378158569336,25.135034561157227,-1.3087351322174072,reg_wscen,-82.83597920314834,33.69088792500522
-2.799325704574585,2.5890802078254107,30.11489486694336,37.40250015258789,58.119415283203125,2.8250033855438232,27.93362045288086,-1.184299349784851,reg_wscen,-83.65850258749761,32.02878256900675
-3.2463583946228027,2.702508149595896,33.58222961425781,40.74803924560547,59.38882827758789,1.8519859313964844,28.835439682006836,-0.843906044960022,reg_wscen,-82.59955214053545,31.209670656080988
-2.6735546588897705,1.8176156379650623,12.845767974853516,53.48542404174805,66.68599700927734,3.6610145568847656,32.144290924072266,-0.3318570554256439,reg_wscen,-81.81332019678469,31.809534566242657
-3.9259302616119385,5.191898961467416,33.552734375,39.99204635620117,59.57351303100586,2.428225517272949,30.122417449951172,-0.9114843010902405,reg_wscen,-81.09328655913261,32.2680287953785
-4.377193927764893,3.022702384236433,25.092300415039062,38.827110290527344,57.61540985107422,2.4221203327178955,29.713884353637695,-0.7438099384307861,reg_wscen,-82.67001067195646,32.023054571629295
-2.4312031269073486,1.3716904828784493,19.767370223999023,27.348709106445312,47.02007293701172,0.8529952764511108,29.395753860473633,-0.8584564328193665,reg_escen,-82.83016428658024,32.69522879451156
-3.52789568901062,5.311718247148503,28.69965362548828,38.03662872314453,58.24338912963867,1.2268493175506592,30.72052574157715,-0.6901046633720398,reg_escen,-84.23042283349861,33.090895940898704
-2.227306365966797,2.8068333446045863,11.516504287719727,30.152433395385742,45.10206985473633,0.8150838613510132,25.769367218017578,-1.476123571395874,reg_escen,-83.04228669006257,34.31064483693094
-2.1350245475769043,0.540702163183937,6.429687976837158,27.68009376525879,41.836395263671875,0.7257197499275208,26.21860122680664,-1.5227606296539307,reg_escen,-86.01839367768545,33.108624204541144
-5.065569877624512,5.4238448907342125,23.931726455688477,29.668987274169922,53.65807342529297,1.3928871154785156,28.885217666625977,-0.43026548624038696,reg_escen,-84.86171942269554,32.61668189419356
-5.225183963775635,4.499494299906622,33.82283020019531,29.022602081298828,52.849239349365234,1.303792953491211,28.76959228515625,-0.4870590567588806,reg_escen,-85.58873107357661,32.36130540812729
-6.280550956726074,4.104784860392751,30.42178726196289,37.31147766113281,53.6064453125,1.2856214046478271,29.691463470458984,-0.5608545541763306,reg_escen,-85.28207446848113,30.06894201269364
-5.141120910644531,6.053856431604053,22.159666061401367,41.429203033447266,55.16911697387695,1.8318758010864258,31.54030418395996,-0.5158088207244873,reg_escen,-84.06251825494451,30.8687152827349
-5.639720916748047,1.5585933828649194,24.779821395874023,41.85163116455078,51.94530487060547,1.071170687675476,28.91122055053711,-0.5858945846557617,reg_escen,-85.03636364729836,31.679596117673615
-4.009664058685303,5.946736002204187,30.646900177001953,42.010040283203125,62.909881591796875,2.150128126144409,30.749311447143555,-0.6352234482765198,reg_escen,-88.82076037565903,32.46882755081767
-5.809047222137451,2.9203319676822,41.583248138427734,34.56003189086914,60.31267547607422,1.7565587759017944,31.517589569091797,-0.6424128413200378,reg_escen,-89.04262468569237,33.39837322898795
-7.917965888977051,8.310229837885815,45.94077682495117,30.11268424987793,59.036903381347656,1.6466727256774902,29.909812927246094,-0.9388630986213684,reg_escen,-86.69816121636104,33.573365599660214
-8.203808784484863,10.844969614268832,43.688331604003906,42.43914794921875,61.7762336730957,1.654508113861084,32.705360412597656,-0.3447650671005249,reg_escen,-88.05355362759478,32.392305819983584
-8.374870300292969,7.833528952716656,37.44049072265625,33.772830963134766,59.14331817626953,1.4970065355300903,31.672971725463867,-0.6614988446235657,reg_escen,-87.86856687844798,31.235698765588566
-7.117352485656738,12.50263778677915,50.07323455810547,45.23604965209961,61.639930725097656,2.743837356567383,32.724037170410156,-0.47958970069885254,reg_escen,-86.4641889979471,32.22771897258122
-2.035749912261963,2.516676508663517,11.79715347290039,52.832557678222656,63.915992736816406,4.81496524810791,33.7942008972168,-0.11893346905708313,reg_escen,-81.53433561724322,37.127512838565295
-4.52492618560791,7.308175449344974,25.403499603271484,34.15069580078125,54.96186447143555,1.4077565670013428,28.98196792602539,-0.727179765701294,reg_wscen,-82.73318941501071,36.918152859993924
-2.370755672454834,3.7014583735967173,29.835092544555664,41.8050537109375,64.64155578613281,3.6841604709625244,30.24686050415039,-0.3415552079677582,reg_escen,-76.6757042479976,39.38394204802756
-4.788132667541504,5.056446552926285,37.02045822143555,27.324506759643555,57.04567337036133,1.613964557647705,32.41243362426758,-0.495760977268219,reg_escen,-77.32725281251412,38.8619889618433
-11.46899127960205,4.892379908423712,43.854469299316406,34.525672912597656,63.04262924194336,3.276172161102295,34.22932434082031,-0.4865010976791382,reg_escen,-88.06316634642212,45.7707108877743
